query,date,rank
gym membership,2018-02-04,294338
gym membership,2018-02-05,226921
gym membership,2018-02-06,174774.5
gym membership,2018-02-07,195915
gym membership,2018-02-08,135766.5
gym membership,2018-02-09,351522.5
gym membership,2018-02-10,319129.5
gym membership,2018-02-11,238013.5
gym membership,2018-02-12,307674
gym membership,2018-02-13,256374
gym membership,2018-02-14,334467.5
gym membership,2018-02-15,339703.5
gym membership,2018-02-16,453423.5
gym membership,2018-02-17,580214.5
gym membership,2018-02-18,695158
gym membership,2018-02-19,354203.5
gym membership,2018-02-20,257872
gym membership,2018-02-21,317141.5
gym membership,2018-02-22,307434
gym membership,2018-02-23,463071
gym membership,2018-02-24,472426.5
gym membership,2018-02-25,448644.5
gym membership,2018-02-26,353000
gym membership,2018-02-27,260603
gym membership,2018-02-28,263798
gym membership,2018-03-01,327929.5
gym membership,2018-03-02,354858.5
gym membership,2018-03-03,480706
gym membership,2018-03-04,498580.5
gym membership,2018-03-05,375373
gym membership,2018-03-06,172566.5
gym membership,2018-03-07,185224.5
gym membership,2018-03-08,320679
gym membership,2018-03-09,392946.5
gym membership,2018-03-10,379627.5
gym membership,2018-03-11,487025
gym membership,2018-03-12,325612
gym membership,2018-03-13,357938.5
gym membership,2018-03-14,304888.5
gym membership,2018-03-15,294985
gym membership,2018-03-16,278243.5
gym membership,2018-03-17,339289
gym membership,2018-03-18,355300.5
gym membership,2018-03-19,361412
gym membership,2018-03-20,259514.5
gym membership,2018-03-21,345056.5
gym membership,2018-03-22,337867.5
gym membership,2018-03-23,444990
gym membership,2018-03-24,214443
gym membership,2018-03-25,72678
gym membership,2018-03-26,68863.5
gym membership,2018-03-27,231652.5
gym membership,2018-03-28,225230.5
gym membership,2018-03-29,378839.5
gym membership,2018-03-30,406500.5
gym membership,2018-03-31,186650.5
gym membership,2018-04-01,289903.5
gym membership,2018-04-02,303361.5
gym membership,2018-04-03,198186
gym membership,2018-04-04,205622.5
gym membership,2018-04-05,206726
gym membership,2018-04-06,326696
gym membership,2018-04-07,418796.5
gym membership,2018-04-08,371798
gym membership,2018-04-09,265580
gym membership,2018-04-10,335328
gym membership,2018-04-11,313234
gym membership,2018-04-12,374086
gym membership,2018-04-13,290800
gym membership,2018-04-14,437873.5
gym membership,2018-04-15,329938.5
gym membership,2018-04-16,456622.5
gym membership,2018-04-17,355410
gym membership,2018-04-18,339084.5
gym membership,2018-04-19,337977.5
gym membership,2018-04-20,506014.5
gym membership,2018-04-21,276932.5
gym membership,2018-04-22,522898
gym membership,2018-04-23,315061.5
gym membership,2018-04-24,384057.5
gym membership,2018-04-25,246868
gym membership,2018-04-26,311349
gym membership,2018-04-27,466116.5
gym membership,2018-04-28,481548
gym membership,2018-04-29,467434
gym membership,2018-04-30,377800.5
gym membership,2018-05-01,298301.5
gym membership,2018-05-02,224082
gym membership,2018-05-03,216600
gym membership,2018-05-04,256201
gym membership,2018-05-05,402785
gym membership,2018-05-06,415965
gym membership,2018-05-07,341447.5
gym membership,2018-05-08,1000000
gym membership,2018-05-09,276349.5
gym membership,2018-05-10,292874
gym membership,2018-05-11,419517
gym membership,2018-05-12,493162
gym membership,2018-05-13,405423
gym membership,2018-05-14,360472
gym membership,2018-05-15,354860
gym membership,2018-05-16,340352.5
gym membership,2018-05-17,308970
gym membership,2018-05-18,498175
gym membership,2018-05-19,528562
gym membership,2018-05-20,499873.5
gym membership,2018-05-21,317009
gym membership,2018-05-22,317626
gym membership,2018-05-23,451816
gym membership,2018-05-24,377941
gym membership,2018-05-25,474950
gym membership,2018-05-26,126096.5
gym membership,2018-05-27,385059.5
gym membership,2018-05-28,420061
gym membership,2018-05-29,271736.5
gym membership,2018-05-30,299430.5
gym membership,2018-05-31,367620.5
gym membership,2018-06-01,171223.5
gym membership,2018-06-02,195029
gym membership,2018-06-03,460286
gym membership,2018-06-04,270561.5
gym membership,2018-06-05,451676.5
gym membership,2018-06-06,405207.5
gym membership,2018-06-07,416552.5
gym membership,2018-06-08,451872
gym membership,2018-06-09,456898.5
gym membership,2018-06-10,449153
gym membership,2018-06-11,355660
gym membership,2018-06-12,372945.5
gym membership,2018-06-13,326364.5
gym membership,2018-06-14,169341.5
gym membership,2018-06-15,197252
gym membership,2018-06-16,371331.5
gym membership,2018-06-17,454332
gym membership,2018-06-18,328890.5
gym membership,2018-06-19,328114
gym membership,2018-06-20,306688.5
gym membership,2018-06-21,459660
gym membership,2018-06-22,539992
gym membership,2018-06-23,494815.5
gym membership,2018-06-24,328434
gym membership,2018-06-25,385843.5
gym membership,2018-06-26,214979
gym membership,2018-06-27,288659
gym membership,2018-06-28,344526
gym membership,2018-06-29,244809.5
gym membership,2018-06-30,453397
gym membership,2018-07-01,331343
gym membership,2018-07-02,368153.5
gym membership,2018-07-03,368963.5
gym membership,2018-07-04,363835
gym membership,2018-07-05,487400.5
gym membership,2018-07-06,486605
gym membership,2018-07-07,485299.5
gym membership,2018-07-08,394327
gym membership,2018-07-09,382895.5
gym membership,2018-07-10,294426
gym membership,2018-07-11,395726.5
gym membership,2018-07-12,267904.5
gym membership,2018-07-13,296431
gym membership,2018-07-14,420104.5
gym membership,2018-07-15,562406
gym membership,2018-07-16,396582
gym membership,2018-07-17,224017
gym membership,2018-07-18,316085
gym membership,2018-07-19,291974.5
gym membership,2018-07-20,340905
gym membership,2018-07-21,532432.5
gym membership,2018-07-22,471955.5
gym membership,2018-07-23,386073.5
gym membership,2018-07-24,387498
gym membership,2018-07-25,372149
gym membership,2018-07-26,315859
gym membership,2018-07-27,281361.5
gym membership,2018-07-28,390357.5
gym membership,2018-07-29,313874.5
gym membership,2018-07-30,251150.5
gym membership,2018-07-31,259257.5
gym membership,2018-08-01,250687.5
gym membership,2018-08-02,286300.5
gym membership,2018-08-03,372796.5
gym membership,2018-08-04,391362
gym membership,2018-08-05,417066
gym membership,2018-08-06,1000000
gym membership,2018-08-07,275841
gym membership,2018-08-08,264164.5
gym membership,2018-08-09,277116
gym membership,2018-08-10,401594.5
gym membership,2018-08-11,429115.5
gym membership,2018-08-12,459290
gym membership,2018-08-13,388508
gym membership,2018-08-14,420403
gym membership,2018-08-15,401383
gym membership,2018-08-16,431092
gym membership,2018-08-17,428482
gym membership,2018-08-18,341515
gym membership,2018-08-19,148949.5
gym membership,2018-08-20,137852.5
gym membership,2018-08-21,252299.5
gym membership,2018-08-22,343722
gym membership,2018-08-23,359394
gym membership,2018-08-24,456426
gym membership,2018-08-25,681392.5
gym membership,2018-08-26,449928.5
gym membership,2018-08-27,502707.5
gym membership,2018-08-28,398623
gym membership,2018-08-29,199871.5
gym membership,2018-08-30,131931.5
gym membership,2018-08-31,144118
gym membership,2018-09-01,173885
gym membership,2018-09-02,18018
gym membership,2018-09-03,60802.5
gym membership,2018-09-04,193161
gym membership,2018-09-05,283837.5
gym membership,2018-09-06,353033
gym membership,2018-09-07,490043.5
gym membership,2018-09-08,472893.5
gym membership,2018-09-09,365013.5
gym membership,2018-09-10,374635
gym membership,2018-09-11,253218
gym membership,2018-09-12,231209.5
gym membership,2018-09-13,351013.5
gym membership,2018-09-14,378207
gym membership,2018-09-15,496097.5
gym membership,2018-09-16,534689.5
gym membership,2018-09-17,267348
gym membership,2018-09-18,303634
gym membership,2018-09-19,336301
gym membership,2018-09-20,284973
gym membership,2018-09-21,407614
gym membership,2018-09-22,542363.5
gym membership,2018-09-23,491440.5
gym membership,2018-09-24,400649
gym membership,2018-09-25,343017.5
gym membership,2018-09-26,456463
gym membership,2018-09-27,387048
gym membership,2018-09-28,489496.5
gym membership,2018-09-29,463273
gym membership,2018-09-30,459623
gym membership,2018-10-01,255104.5
gym membership,2018-10-02,238604
gym membership,2018-10-03,351870.5
gym membership,2018-10-04,455809
gym membership,2018-10-05,637783
gym membership,2018-10-06,613709
gym membership,2018-10-07,546442.5
gym membership,2018-10-08,355532.5
gym membership,2018-10-09,392605
gym membership,2018-10-10,345951
gym membership,2018-10-11,374888.5
gym membership,2018-10-12,556775.5
gym membership,2018-10-13,416860
gym membership,2018-10-14,432999.5
gym membership,2018-10-15,204541.5
gym membership,2018-10-16,267142.5
gym membership,2018-10-17,379900.5
gym membership,2018-10-18,558687.5
gym membership,2018-10-19,388907.5
gym membership,2018-10-20,619787
gym membership,2018-10-21,603920
gym membership,2018-10-22,377820
gym membership,2018-10-23,39633
gym membership,2018-10-24,37398
gym membership,2018-10-25,193084.5
gym membership,2018-10-26,364117.5
gym membership,2018-10-27,499335
gym membership,2018-10-28,368815.5
gym membership,2018-10-29,322903.5
gym membership,2018-10-30,275195
gym membership,2018-10-31,297771.5
gym membership,2018-11-01,456099.5
gym membership,2018-11-02,303217.5
gym membership,2018-11-03,454654.5
gym membership,2018-11-04,498874
gym membership,2018-11-05,346909
gym membership,2018-11-06,501295
gym membership,2018-11-07,496252.5
gym membership,2018-11-08,528049
gym membership,2018-11-09,1000000
gym membership,2018-11-10,527574
gym membership,2018-11-11,357782
gym membership,2018-11-12,398880.5
gym membership,2018-11-13,326325
gym membership,2018-11-14,370322
gym membership,2018-11-15,348896.5
gym membership,2018-11-16,405120.5
gym membership,2018-11-17,679183
gym membership,2018-11-18,451036
gym membership,2018-11-19,368521
gym membership,2018-11-20,280953
gym membership,2018-11-21,1000000
gym membership,2018-11-22,636676.5
gym membership,2018-11-23,317681
gym membership,2018-11-24,336300
gym membership,2018-11-25,388976
gym membership,2018-11-26,362068
gym membership,2018-11-27,330534.5
gym membership,2018-11-28,340812.5
gym membership,2018-11-29,409724
gym membership,2018-11-30,483242
gym membership,2018-12-01,469561.5
gym membership,2018-12-02,499559
gym membership,2018-12-03,365069
gym membership,2018-12-04,292950
gym membership,2018-12-05,353771
gym membership,2018-12-06,402434
gym membership,2018-12-07,405240.5
gym membership,2018-12-08,530914
gym membership,2018-12-09,446947.5
gym membership,2018-12-10,336686
gym membership,2018-12-11,406723
gym membership,2018-12-12,340297.5
gym membership,2018-12-13,219703.5
gym membership,2018-12-14,396333
gym membership,2018-12-15,426909.5
gym membership,2018-12-16,431358
gym membership,2018-12-17,373170.5
gym membership,2018-12-18,409642
gym membership,2018-12-19,415530
gym membership,2018-12-20,244369.5
gym membership,2018-12-21,391550
gym membership,2018-12-22,387234
gym membership,2018-12-23,673615
gym membership,2018-12-24,446897.5
gym membership,2018-12-25,554094
gym membership,2018-12-26,247871.5
gym membership,2018-12-27,298451.5
gym membership,2018-12-28,323077.5
gym membership,2018-12-29,367303.5
gym membership,2018-12-30,294792
gym membership,2018-12-31,250904
gym membership,2019-01-01,72366
gym membership,2019-01-02,158010.5
gym membership,2019-01-03,82504
gym membership,2019-01-04,125382.5
gym membership,2019-01-05,77224.5
gym membership,2019-01-06,128805.5
gym membership,2019-01-07,1000000
gym membership,2019-01-08,139826.5
gym membership,2019-01-09,156505
gym membership,2019-01-10,156385
gym membership,2019-01-11,165019.5
gym membership,2019-01-12,205690
gym membership,2019-01-13,137731.5
gym membership,2019-01-14,170519
gym membership,2019-01-15,108568
gym membership,2019-01-16,182720
gym membership,2019-01-17,135727.5
gym membership,2019-01-18,210016.5
gym membership,2019-01-19,177848
gym membership,2019-01-20,276310
gym membership,2019-01-21,139296
gym membership,2019-01-22,159923
gym membership,2019-01-23,274068.5
gym membership,2019-01-24,342898
gym membership,2019-01-25,312059.5
gym membership,2019-01-26,108238
gym membership,2019-01-27,221720.5
gym membership,2019-01-28,201814
gym membership,2019-01-29,106573
gym membership,2019-01-30,174186.5
gym membership,2019-01-31,112657
gym membership,2019-02-01,129641.5
gym membership,2019-02-02,1000000
gym membership,2019-02-03,190070
gym membership,2019-02-04,303769
gym membership,2019-02-05,258866
gym membership,2019-02-06,380722.5
gym membership,2019-02-07,284372.5
gym membership,2019-02-08,255422.5
gym membership,2019-02-09,405648
gym membership,2019-02-10,433670.5
gym membership,2019-02-11,284987
gym membership,2019-02-12,445009
gym membership,2019-02-13,307002.5
gym membership,2019-02-14,460564
gym membership,2019-02-15,536509.5
gym membership,2019-02-16,567146
gym membership,2019-02-17,313401.5
gym membership,2019-02-18,303547.5
gym membership,2019-02-19,235760.5
gym membership,2019-02-20,329570.5
gym membership,2019-02-21,251864
gym membership,2019-02-22,281499.5
gym membership,2019-02-23,526912
gym membership,2019-02-24,391015.5
gym membership,2019-02-25,391753
gym membership,2019-02-26,409040
gym membership,2019-02-27,408873.5
gym membership,2019-02-28,400062
gym membership,2019-03-01,348212
gym membership,2019-03-02,339219.5
gym membership,2019-03-03,1000000
gym membership,2019-03-04,325120
gym membership,2019-03-05,382130.5
gym membership,2019-03-06,274806
gym membership,2019-03-07,256391
gym membership,2019-03-08,330365.5
gym membership,2019-03-09,316632
gym membership,2019-03-10,447477
gym membership,2019-03-11,221170.5
gym membership,2019-03-12,335521
gym membership,2019-03-13,376705.5
gym membership,2019-03-14,382788.5
gym membership,2019-03-15,501150
gym membership,2019-03-16,541378.5
gym membership,2019-03-17,442473.5
gym membership,2019-03-18,216296.5
gym membership,2019-03-19,236944
gym membership,2019-03-20,330323
gym membership,2019-03-21,423511.5
gym membership,2019-03-22,520011.5
gym membership,2019-03-23,382153.5
gym membership,2019-03-24,554584.5
gym membership,2019-03-25,446748.5
gym membership,2019-03-26,277941
gym membership,2019-03-27,326891.5
gym membership,2019-03-28,324496
gym membership,2019-03-29,322590
gym membership,2019-03-30,500190
gym membership,2019-03-31,404260
gym membership,2019-04-01,337862
gym membership,2019-04-02,339218.5
gym membership,2019-04-03,219951.5
gym membership,2019-04-04,1000000
gym membership,2019-04-05,430982.5
gym membership,2019-04-06,540869.5
gym membership,2019-04-07,470201
gym membership,2019-04-08,382748
gym membership,2019-04-09,398422.5
gym membership,2019-04-10,285019.5
gym membership,2019-04-11,369025
gym membership,2019-04-12,455702.5
gym membership,2019-04-13,502272.5
gym membership,2019-04-14,526333
gym membership,2019-04-15,452930.5
gym membership,2019-04-16,382867
gym membership,2019-04-17,356624
gym membership,2019-04-18,116050.5
gym membership,2019-04-19,71435.5
gym membership,2019-04-20,55432.5
gym membership,2019-04-21,175586
gym membership,2019-04-22,426982
gym membership,2019-04-23,312221.5
gym membership,2019-04-24,358022
gym membership,2019-04-25,431908
gym membership,2019-04-26,487035.5
gym membership,2019-04-27,507590
gym membership,2019-04-28,494582.5
gym membership,2019-04-29,1364
gym membership,2019-04-30,375
gym membership,2019-05-01,2211
gym membership,2019-05-02,36837.5
gym membership,2019-05-03,87431
gym membership,2019-05-04,111176
gym membership,2019-05-05,162509
gym membership,2019-05-06,169406.5
gym membership,2019-05-07,201946
gym membership,2019-05-08,208804
gym membership,2019-05-09,260322
gym membership,2019-05-10,361356.5
gym membership,2019-05-11,182066
gym membership,2019-05-12,306266
gym membership,2019-05-13,310872
gym membership,2019-05-14,334019
gym membership,2019-05-15,258959.5
gym membership,2019-05-16,233440.5
gym membership,2019-05-17,200965
gym membership,2019-05-18,212225.5
gym membership,2019-05-19,291219.5
gym membership,2019-05-20,317221.5
gym membership,2019-05-21,249000.5
gym membership,2019-05-22,242177
gym membership,2019-05-23,227024.5
gym membership,2019-05-24,278852
gym membership,2019-05-25,360119
gym membership,2019-05-26,394260
gym membership,2019-05-27,332956.5
gym membership,2019-05-28,177199.5
gym membership,2019-05-29,223171
gym membership,2019-05-30,175491
gym membership,2019-05-31,148198
gym membership,2019-06-01,207685
gym membership,2019-06-02,130686.5
gym membership,2019-06-03,188214
gym membership,2019-06-04,333580.5
gym membership,2019-06-05,283920.5
gym membership,2019-06-06,298306
gym membership,2019-06-07,355454
gym membership,2019-06-08,505286.5
gym membership,2019-06-09,422752
gym membership,2019-06-10,342085
gym membership,2019-06-11,274904.5
gym membership,2019-06-12,239183.5
gym membership,2019-06-13,368929
gym membership,2019-06-14,396241
gym membership,2019-06-15,347165.5
gym membership,2019-06-16,293204
gym membership,2019-06-17,226627.5
gym membership,2019-06-18,255237.5
gym membership,2019-06-19,269960
gym membership,2019-06-20,325000
gym membership,2019-06-21,96295
gym membership,2019-06-22,162160
gym membership,2019-06-23,256211.5
gym membership,2019-06-24,232468.5
gym membership,2019-06-25,130298.5
gym membership,2019-06-26,66380
gym membership,2019-06-27,137246.5
gym membership,2019-06-28,288803.5
gym membership,2019-06-29,390009.5
gym membership,2019-06-30,380134
gym membership,2019-07-01,293122
gym membership,2019-07-02,306909.5
gym membership,2019-07-03,256889
gym membership,2019-07-04,428273.5
gym membership,2019-07-05,458302.5
gym membership,2019-07-06,318547
gym membership,2019-07-07,461639
gym membership,2019-07-08,325433.5
gym membership,2019-07-09,281957
gym membership,2019-07-10,369932
gym membership,2019-07-11,310601.5
gym membership,2019-07-12,242606
gym membership,2019-07-13,328104.5
gym membership,2019-07-14,241360
gym membership,2019-07-15,239569
gym membership,2019-07-16,259106.5
gym membership,2019-07-17,314438
gym membership,2019-07-18,423857.5
gym membership,2019-07-19,401014.5
gym membership,2019-07-20,467442
gym membership,2019-07-21,382714
gym membership,2019-07-22,321111.5
gym membership,2019-07-23,340208
gym membership,2019-07-24,302157.5
gym membership,2019-07-25,205520
gym membership,2019-07-26,301165.5
gym membership,2019-07-27,429612
gym membership,2019-07-28,499954.5
gym membership,2019-07-29,377175.5
gym membership,2019-07-30,397205.5
gym membership,2019-07-31,175570.5
gym membership,2019-08-01,286011
gym membership,2019-08-02,442758.5
gym membership,2019-08-03,341283
gym membership,2019-08-04,339844
gym membership,2019-08-05,392541
gym membership,2019-08-06,143714.5
gym membership,2019-08-07,83751.5
gym membership,2019-08-08,30246
gym membership,2019-08-09,80131.5
gym membership,2019-08-10,167553.5
gym membership,2019-08-11,298938
gym membership,2019-08-12,348532.5
gym membership,2019-08-13,323351.5
gym membership,2019-08-14,232730.5
gym membership,2019-08-15,107359.5
gym membership,2019-08-16,80910
gym membership,2019-08-17,238594.5
gym membership,2019-08-18,330025.5
gym membership,2019-08-19,213499.5
gym membership,2019-08-20,190724.5
gym membership,2019-08-21,143924
gym membership,2019-08-22,308723.5
gym membership,2019-08-23,374537
gym membership,2019-08-24,494252
gym membership,2019-08-25,241352
gym membership,2019-08-26,217845
gym membership,2019-08-27,210647
gym membership,2019-08-28,261018
gym membership,2019-08-29,145294.5
gym membership,2019-08-30,142789.5
gym membership,2019-08-31,132915
gym membership,2019-09-01,371310
gym membership,2019-09-02,390634.5
gym membership,2019-09-03,339103.5
gym membership,2019-09-04,341214
gym membership,2019-09-05,331213
gym membership,2019-09-06,271769
gym membership,2019-09-07,399360
gym membership,2019-09-08,557144
gym membership,2019-09-09,351229.5
gym membership,2019-09-10,426782
gym membership,2019-09-11,370476
gym membership,2019-09-12,382068
gym membership,2019-09-13,450341.5
gym membership,2019-09-14,260929
gym membership,2019-09-15,288907.5
gym membership,2019-09-16,343102.5
gym membership,2019-09-17,273234
gym membership,2019-09-18,268371.5
gym membership,2019-09-19,351911
gym membership,2019-09-20,398404.5
gym membership,2019-09-21,494339
gym membership,2019-09-22,423454.5
gym membership,2019-09-23,341698.5
gym membership,2019-09-24,290929
gym membership,2019-09-25,1000000
gym membership,2019-09-26,314485.5
gym membership,2019-09-27,337380.5
gym membership,2019-09-28,481094.5
gym membership,2019-09-29,288628
gym membership,2019-09-30,361313
gym membership,2019-10-01,283767.5
gym membership,2019-10-02,356508.5
gym membership,2019-10-03,309728
gym membership,2019-10-04,438751
gym membership,2019-10-05,522021.5
gym membership,2019-10-06,1000000
gym membership,2019-10-07,316638.5
gym membership,2019-10-08,359423
gym membership,2019-10-09,300115.5
gym membership,2019-10-10,200235
gym membership,2019-10-11,248840.5
gym membership,2019-10-12,347696.5
gym membership,2019-10-13,424300.5
gym membership,2019-10-14,354166.5
gym membership,2019-10-15,421320.5
gym membership,2019-10-16,377726
gym membership,2019-10-17,388917.5
gym membership,2019-10-18,381879
gym membership,2019-10-19,539372
gym membership,2019-10-20,469647.5
gym membership,2019-10-21,303172
gym membership,2019-10-22,330419
gym membership,2019-10-23,283564.5
gym membership,2019-10-24,223529.5
gym membership,2019-10-25,365092.5
gym membership,2019-10-26,1000000
gym membership,2019-10-27,462035.5
gym membership,2019-10-28,343641
gym membership,2019-10-29,474087
gym membership,2019-10-30,489056
gym membership,2019-10-31,579513.5
gym membership,2019-11-01,414565
gym membership,2019-11-02,498559.5
gym membership,2019-11-03,401041
gym membership,2019-11-04,400511.5
gym membership,2019-11-05,393184
gym membership,2019-11-06,404852.5
gym membership,2019-11-07,379441.5
gym membership,2019-11-08,402444
gym membership,2019-11-09,586347
gym membership,2019-11-10,681615.5
gym membership,2019-11-11,443088.5
gym membership,2019-11-12,251035.5
gym membership,2019-11-13,324606
gym membership,2019-11-14,472207.5
gym membership,2019-11-15,533900.5
gym membership,2019-11-16,467312
gym membership,2019-11-17,510787.5
gym membership,2019-11-18,366937.5
gym membership,2019-11-19,284880
gym membership,2019-11-20,355319
gym membership,2019-11-21,189339
gym membership,2019-11-22,259264.5
gym membership,2019-11-23,266520
gym membership,2019-11-24,430441.5
gym membership,2019-11-25,1000000
gym membership,2019-11-26,376234
gym membership,2019-11-27,435401.5
gym membership,2019-11-28,677893.5
gym membership,2019-11-29,365043.5
gym membership,2019-11-30,393966
gym membership,2019-12-01,395957.5
gym membership,2019-12-02,244947.5
gym membership,2019-12-03,330106.5
gym membership,2019-12-04,342318.5
gym membership,2019-12-05,302533.5
gym membership,2019-12-06,396741
gym membership,2019-12-07,242514
gym membership,2019-12-08,421286
gym membership,2019-12-09,287522
gym membership,2019-12-10,275552
gym membership,2019-12-11,85094
gym membership,2019-12-12,59140.5
gym membership,2019-12-13,218339
gym membership,2019-12-14,105265
gym membership,2019-12-15,361260.5
gym membership,2019-12-16,382083
gym membership,2019-12-17,355138
gym membership,2019-12-18,347682
gym membership,2019-12-19,369192
gym membership,2019-12-20,338379.5
gym membership,2019-12-21,376659
gym membership,2019-12-22,304246
gym membership,2019-12-23,218501
gym membership,2019-12-24,93380.5
gym membership,2019-12-25,232882
gym membership,2019-12-26,250443
gym membership,2019-12-27,248811
gym membership,2019-12-28,396500
gym membership,2019-12-29,340355.5
gym membership,2019-12-30,217572
gym membership,2019-12-31,266875.5
gym membership,2020-01-01,112943
gym membership,2020-01-02,125684
gym membership,2020-01-03,179160
gym membership,2020-01-04,116430.5
gym membership,2020-01-05,183033
gym membership,2020-01-06,259120
gym membership,2020-01-07,269006
gym membership,2020-01-08,294176
gym membership,2020-01-09,189217
gym membership,2020-01-10,262311
gym membership,2020-01-11,309694
gym membership,2020-01-12,311023
gym membership,2020-01-13,262280.5
gym membership,2020-01-14,283289.5
gym membership,2020-01-15,388739.5
gym membership,2020-01-16,203997
gym membership,2020-01-17,362276.5
gym membership,2020-01-18,300183
gym membership,2020-01-19,316269.5
gym membership,2020-01-20,217368
gym membership,2020-01-21,263207.5
gym membership,2020-01-22,341129.5
gym membership,2020-01-23,318171.5
gym membership,2020-01-24,387643
gym membership,2020-01-25,383839
gym membership,2020-01-26,536640.5
gym membership,2020-01-27,315065
gym membership,2020-01-28,283698.5
gym membership,2020-01-29,185540
gym membership,2020-01-30,320364
gym membership,2020-01-31,210875
gym membership,2020-02-01,71926.5
gym membership,2020-02-02,363075
gym membership,2020-02-03,291223.5
gym membership,2020-02-04,248922
gym membership,2020-02-05,383486.5
gym membership,2020-02-06,351446.5
gym membership,2020-02-07,246511.5
gym membership,2020-02-08,293677.5
gym membership,2020-02-09,416041.5
gym membership,2020-02-10,356935.5
gym membership,2020-02-11,391983.5
gym membership,2020-02-12,268275
gym membership,2020-02-13,220142.5
gym membership,2020-02-14,351332.5
gym membership,2020-02-15,372812
gym membership,2020-02-16,356625.5
gym membership,2020-02-17,113534.5
gym membership,2020-02-18,335925.5
gym membership,2020-02-19,357198
gym membership,2020-02-20,340831
gym membership,2020-02-21,379702
gym membership,2020-02-22,484808
gym membership,2020-02-23,477079
gym membership,2020-02-24,324117.5
gym membership,2020-02-25,380313
gym membership,2020-02-26,298682
gym membership,2020-02-27,419451
gym membership,2020-02-28,392064.5
gym membership,2020-02-29,460833.5
gym membership,2020-03-01,413250.5
gym membership,2020-03-02,341104
gym membership,2020-03-03,287031.5
gym membership,2020-03-04,362700.5
gym membership,2020-03-05,302150.5
gym membership,2020-03-06,382915.5
gym membership,2020-03-07,477233
gym membership,2020-03-08,337023.5
gym membership,2020-03-09,442790.5
gym membership,2020-03-10,203572
gym membership,2020-03-11,258590.5
gym membership,2020-03-12,271918
gym membership,2020-03-13,239375.5
gym membership,2020-03-14,277791
gym membership,2020-03-15,270600
gym membership,2020-03-16,166045
gym membership,2020-03-17,232488.5
gym membership,2020-03-18,212656
gym membership,2020-03-19,242723
gym membership,2020-03-20,235930
gym membership,2020-03-21,295433.5
gym membership,2020-03-22,283473.5
gym membership,2020-03-23,289096.5
gym membership,2020-03-24,348113
gym membership,2020-03-25,430121
gym membership,2020-03-26,465464
gym membership,2020-03-27,466006.5
gym membership,2020-03-28,633589.5
gym membership,2020-03-29,568987
gym membership,2020-03-30,525238
gym membership,2020-03-31,746232
gym membership,2020-04-01,633298.5
gym membership,2020-04-02,465154.5
gym membership,2020-04-03,527513
gym membership,2020-04-04,823371.5
gym membership,2020-04-05,604591
gym membership,2020-04-06,608058
gym membership,2020-04-07,708522
gym membership,2020-04-08,823240.5
gym membership,2020-04-09,825020.5
gym membership,2020-04-10,801490.5
gym membership,2020-04-11,776637
gym membership,2020-04-12,727755
gym membership,2020-04-13,744722.5
gym membership,2020-04-14,607494
gym membership,2020-04-15,463416
gym membership,2020-04-16,728211
gym membership,2020-04-17,337618.5
gym membership,2020-04-18,201006
gym membership,2020-04-19,528004
gym membership,2020-04-20,777863.5
gym membership,2020-04-21,777204
gym membership,2020-04-22,710462.5
gym membership,2020-04-23,1000000
gym membership,2020-04-24,861552.5
gym membership,2020-04-25,922441.5
gym membership,2020-04-26,948680
gym membership,2020-04-27,580604
gym membership,2020-04-28,747705
gym membership,2020-04-29,332189
gym membership,2020-04-30,777956
gym membership,2020-05-01,770528
gym membership,2020-05-02,795289.5
gym membership,2020-05-03,1000000
gym membership,2020-05-04,1000000
gym membership,2020-05-05,763614.5
gym membership,2020-05-06,722181
gym membership,2020-05-07,840466
gym membership,2020-05-08,960356
gym membership,2020-05-09,744053
gym membership,2020-05-10,1000000
gym membership,2020-05-11,460838
gym membership,2020-05-12,456393.5
gym membership,2020-05-13,524036.5
gym membership,2020-05-14,435410.5
gym membership,2020-05-15,732178
gym membership,2020-05-16,923475.5
gym membership,2020-05-17,882203
gym membership,2020-05-18,430673
gym membership,2020-05-19,679146.5
gym membership,2020-05-20,576404
gym membership,2020-05-21,914036.5
gym membership,2020-05-22,1000000
gym membership,2020-05-23,766742.5
gym membership,2020-05-24,855701.5
gym membership,2020-05-25,922296.5
gym membership,2020-05-26,659011.5
gym membership,2020-05-27,776253.5
gym membership,2020-05-28,909725
gym membership,2020-05-29,1000000
gym membership,2020-05-30,1000000
gym membership,2020-05-31,1000000
gym membership,2020-06-01,1000000
gym membership,2020-06-02,1000000
gym membership,2020-06-03,911941.5
gym membership,2020-06-04,1000000
gym membership,2020-06-05,917553.5
gym membership,2020-06-06,1000000
gym membership,2020-06-07,1000000
gym membership,2020-06-08,736572.5
gym membership,2020-06-09,865139
gym membership,2020-06-10,662852.5
gym membership,2020-06-11,532592.5
gym membership,2020-06-12,564169
gym membership,2020-06-13,1000000
gym membership,2020-06-14,745974
gym membership,2020-06-15,557200
gym membership,2020-06-16,630137.5
gym membership,2020-06-17,659899.5
gym membership,2020-06-18,611761.5
gym membership,2020-06-19,726269
gym membership,2020-06-20,1000000
gym membership,2020-06-21,1000000
gym membership,2020-06-22,811429
gym membership,2020-06-23,283561
gym membership,2020-06-24,406969
gym membership,2020-06-25,432824.5
gym membership,2020-06-26,483430.5
gym membership,2020-06-27,356988
gym membership,2020-06-28,396769.5
